mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.03690910339355469,0.09012794494628906,3.6711170992020925e-07,19.859375,0.0003032380191143602,None,3,35
0.036101341247558594,0.09018135070800781,5.014832709093753e-07,19.84375,0.000326146517181769,None,4,35
0.011580467224121094,0.04496479034423828,8.642016950943798e-07,28.65625,0.0004442092322278768,0.48412609100341797,0,36
0.011443138122558594,0.04514122009277344,1.0053155392597546e-06,30.90625,0.0004806003998965025,None,1,36
0.012272834777832031,0.044791221618652344,9.222024459631939e-07,28.4375,0.0004350998788140714,None,2,36
0.012299537658691406,0.04460906982421875,1.0329858923796564e-06,29.9375,0.00045735211460851133,None,3,36
0.011376380920410156,0.0450286865234375,1.1547398344191606e-06,28.265625,0.0004599409003276378,None,4,36
0.010761260986328125,0.04516029357910156,1.0360593023506226e-06,29.4375,0.0004531013546511531,0.4841299057006836,0,37
0.012448310852050781,0.045074462890625,1.1246743270021398e-06,31.78125,0.0004832283884752542,None,1,37
0.014441490173339844,0.0451812744140625,1.078980858437717e-06,32.375,0.0004843774368055165,None,2,37
0.013335227966308594,0.04510784149169922,9.971445251721889e-07,30.9375,0.00047800951870158315,None,3,37
0.015115737915039062,0.045212745666503906,1.1160510666741175e-06,29.734375,0.000477046356536448,None,4,37
